IMPACT_METHOD,IMPACT_CATEGORY_UUID,IMPACT_CATEGORY,REFERENCE_UNIT,FLOW_UUID,FLOW,CAS_NUMBER,SUBCATEGORY,CATEGORY,UNIT,VALUE
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,fd7aa71c-508c-480d-81a6-8052aad92646,Sulfur dioxide,,unspecified,Emission to air,kg,0.00001
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,17f7e776-7934-54af-8c3c-ed0247cb697b,Nitric oxide,,unspecified,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,0b7e10a8-6ca0-4a50-a39b-f2a019cb3610,Nitrogen dioxide,010102-44-0,unspecified,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,ab0d2745-f93e-308f-9951-01c4a82d71c2,"Particulates, > 0.2 um, and < 2.5 um",,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,0c143a06-6761-3c47-8006-ffcad7b58a10,Sulfur oxides,,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,aeb3e625-906a-4993-9f02-785f8cfd1ea5,Sulfur trioxide,007446-11-9,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,20267798-78eb-3957-a510-19ebf3525a9e,"Particulates, < 10 um (stationary)",,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,ddd99a3a-be86-423d-b36a-a9dc8af1b1f8,"Particulates, < 2.5 um",,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,4f0f45e0-b6ed-3927-9eac-55897e58fff3,"Particulates, < 10 um (mobile)",,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,0245b0e3-f250-3fac-aea1-26a7d949926d,"Particulates, < 10 um",,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,4841a0fe-c250-4a39-94a1-1bc31426c0f1,Nitrogen oxides,,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,8494ed3c-0416-4aa5-b100-51a2b2bcadbd,Ammonia,007664-41-7,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,4490af97-53d7-4849-aa85-34b5a50e516b,Nitrogen dioxide,010102-44-0,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,9d0b18e8-484d-4d28-bca4-2db8023def45,Nitrogen monoxide,010102-43-9,lower stratosphere + upper troposphere,Emission to air,kg,0
EF Method (adapted),eb56e7b7-178d-3135-bb9b-170a706121be,Respiratory inorganics,disease inc.,16521d00-4b6f-464f-b5dd-8da4a27b15ca,Sulfur dioxide,,lower stratosphere + upper troposphere,Emission to air,kg,0
