LCIA method,NW set - ID,NW set - name,LCIA category,Nomalisation factor,Weighting factor,Weighting score unit
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,85c4b65b-1fa8-3726-96e9-d0750dd5d415,1.079913606911447E8,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,8772aabd-7b70-3a5c-816a-566541f2425f,9.803921568627451E7,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,97a690cc-072b-3f5d-91da-4d78fd3cf0e6,4.608294930875576E12,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,9a8c684a-2c1c-3123-a16f-ffcd545627fd,5.3191489361702124E11,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,9b283778-ca59-3c9f-93d9-157c3db028db,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,2.398081534772182E12,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,9d06dc38-c004-326a-913b-14cbe5d63e8a,3.367003367003367E12,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,3.2051282051282054E8,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,a3eafba2-4999-31ff-b2d3-a312b625eac1,7.692307692307692E8,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,a54645e7-71cc-3222-ac63-62a5de5d3f27,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,b2853e97-d39c-3c99-a681-044a3fba23c3,1.9193857965451056E8,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,c3633f7c-c771-3ce6-b057-8cc3f060d195,5.076142131979695E12,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,d1182b60-6721-3b9c-8d06-86e96cbf5b72,3.311258278145695E10,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,da89a79d-3438-3708-a076-018b4d588883,49999.99999999999,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,e6b30240-9ea8-33da-a44d-1478e79bdfca,0.0,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,6.289308176100629E12,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,f033f3d7-6a95-3a72-b1b5-6cd095c39818,2.2271714922049E11,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,f2b9e76a-a308-35d4-b8d2-542078927234,4.761904761904762E11,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,1.1668611435239206E14,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,fdf3af6a-346a-39ad-aed7-c18fb17b10e8,1.1933174224343677E11,,
CML-IA non-baseline,56fa9d9b-191a-3300-8906-57591cd21951,EU25,ffd8e137-9997-3500-829d-0407f1af292c,4.166666666666667E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",038e1428-124d-3ebd-a2a4-80796ba7b083,1.7699115044247787E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",0485279f-397e-3f34-8679-d1c42235f890,1.4705882352941177E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,1.876172607879925E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",136de7e5-9df3-3042-9cb7-c29a555dd5b4,3.676470588235294E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",14115d11-89ed-3c11-9383-8b86785c9a1d,1.4925373134328358E10,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",28a3f2de-943b-3808-b3b8-2de1e23e58d5,1.7271157167530225E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",315b12c8-458b-360e-9e68-2a1c645d7183,3.745318352059925E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",31c05950-42f9-341b-9772-aca9ca89590b,1.5974440894568691E10,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",389c9544-e4be-3c8e-bb52-7a3c9de6344c,8.849557522123894E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,2.040816326530612E10,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",41576d69-2a56-33bd-a568-c678d850cd7d,3.610108303249097E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",428548e5-7358-3604-9deb-81af8f917f4b,6.535947712418301E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",45a1d5ed-3a11-367b-8481-fa1454e44a5e,2.0920502092050208E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",470968d9-813c-32af-9675-6b554ecee614,4.4444444444444445E13,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",49e6b756-2603-3c01-a5b6-c8271bfa713a,1.773049645390071E9,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,2.2935779816513762E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",6d819d27-b768-3ec0-bd28-009891e0e620,1.0471204188481675E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,1.9083969465648856E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,2.0703933747412007E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7a914e6b-7c5a-316c-aab4-333c674ef723,3.1545741324921135E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7c8de615-1806-3abd-9551-357803c9690f,1.751313485113835E10,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7da22b63-a6d3-32db-84be-a4d505895213,1.893939393939394E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,2.4509803921568627E9,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",7e62b926-ef36-3ede-b309-b4632ea60c17,1.953125E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",85c4b65b-1fa8-3726-96e9-d0750dd5d415,1.7241379310344826E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",8772aabd-7b70-3a5c-816a-566541f2425f,1.4749262536873156E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,6.329113924050634E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,5.208333333333334E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",9a8c684a-2c1c-3123-a16f-ffcd545627fd,2.257336343115124E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",9b283778-ca59-3c9f-93d9-157c3db028db,5.208333333333334E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,1.267427122940431E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",9d06dc38-c004-326a-913b-14cbe5d63e8a,3.2679738562091504E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,3.0487804878048778E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",a3eafba2-4999-31ff-b2d3-a312b625eac1,2.380952380952381E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",a54645e7-71cc-3222-ac63-62a5de5d3f27,3.571428571428571E9,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",b2853e97-d39c-3c99-a681-044a3fba23c3,2.6385224274406333E7,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",c3633f7c-c771-3ce6-b057-8cc3f060d195,5.319148936170213E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",d1182b60-6721-3b9c-8d06-86e96cbf5b72,1.529051987767584E10,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",da89a79d-3438-3708-a076-018b4d588883,60975.60975609757,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",e6b30240-9ea8-33da-a44d-1478e79bdfca,1.1614401858304297E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,6.578947368421053E12,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",f033f3d7-6a95-3a72-b1b5-6cd095c39818,7.692307692307693E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",f2b9e76a-a308-35d4-b8d2-542078927234,1.9120458891013385E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,4.4444444444444445E13,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,5.46448087431694E11,,
CML-IA non-baseline,45c02f98-ea91-3732-aeb0-0a70146e8630,"EU25+3, 2000",ffd8e137-9997-3500-829d-0407f1af292c,4.484304932735426E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",038e1428-124d-3ebd-a2a4-80796ba7b083,4.385964912280702E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",0485279f-397e-3f34-8679-d1c42235f890,2.380952380952381E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,4.694835680751174E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",136de7e5-9df3-3042-9cb7-c29a555dd5b4,7.462686567164179E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",14115d11-89ed-3c11-9383-8b86785c9a1d,1.923076923076923E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",28a3f2de-943b-3808-b3b8-2de1e23e58d5,4.310344827586207E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",315b12c8-458b-360e-9e68-2a1c645d7183,7.518796992481204E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",31c05950-42f9-341b-9772-aca9ca89590b,2.028397565922921E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",389c9544-e4be-3c8e-bb52-7a3c9de6344c,5.91715976331361E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,2.4390243902439026E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",41576d69-2a56-33bd-a568-c678d850cd7d,7.462686567164179E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",428548e5-7358-3604-9deb-81af8f917f4b,4.6511627906976746E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",45a1d5ed-3a11-367b-8481-fa1454e44a5e,5.1546391752577325E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",470968d9-813c-32af-9675-6b554ecee614,1.1350737797956866E14,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",49e6b756-2603-3c01-a5b6-c8271bfa713a,6.329113924050633E9,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,1.45985401459854E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",6d819d27-b768-3ec0-bd28-009891e0e620,8.695652173913044E7,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,1.1428571428571428E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,1.2626262626262625E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7a914e6b-7c5a-316c-aab4-333c674ef723,1.1210762331838565E9,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7c8de615-1806-3abd-9551-357803c9690f,2.9411764705882355E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7da22b63-a6d3-32db-84be-a4d505895213,4.716981132075472E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,6.896551724137932E9,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",7e62b926-ef36-3ede-b309-b4632ea60c17,4.807692307692308E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",85c4b65b-1fa8-3726-96e9-d0750dd5d415,1.0504201680672269E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",8772aabd-7b70-3a5c-816a-566541f2425f,9.523809523809524E7,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,7.575757575757576E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,4.484304932735426E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",9a8c684a-2c1c-3123-a16f-ffcd545627fd,5.1813471502590674E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",9b283778-ca59-3c9f-93d9-157c3db028db,4.878048780487805E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,2.331002331002331E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",9d06dc38-c004-326a-913b-14cbe5d63e8a,3.2679738562091504E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,3.1152647975077885E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",a3eafba2-4999-31ff-b2d3-a312b625eac1,7.518796992481203E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",a54645e7-71cc-3222-ac63-62a5de5d3f27,8.264462809917356E9,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",b2853e97-d39c-3c99-a681-044a3fba23c3,1.8656716417910448E8,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",c3633f7c-c771-3ce6-b057-8cc3f060d195,4.926108374384236E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",ca6152cb-a28a-3046-b858-dbdf67c7cb8d,0.0,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",d1182b60-6721-3b9c-8d06-86e96cbf5b72,3.215434083601286E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",da89a79d-3438-3708-a076-018b4d588883,48543.68932038835,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",e6b30240-9ea8-33da-a44d-1478e79bdfca,4.739336492890995E10,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",ef7cfb8f-a599-3fc3-8c26-3b5fc541c0e8,6.097560975609756E12,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",f033f3d7-6a95-3a72-b1b5-6cd095c39818,2.1691973969631238E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",f2b9e76a-a308-35d4-b8d2-542078927234,4.6296296296296295E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",f5ded1ca-155b-35c4-85eb-f2b88b2d72ef,1.1350737797956866E14,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",fdf3af6a-346a-39ad-aed7-c18fb17b10e8,1.160092807424594E11,,
CML-IA non-baseline,855eadcc-feec-3d67-9a9d-97c4187d372f,"West Europe, 1995",ffd8e137-9997-3500-829d-0407f1af292c,4.048582995951417E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",038e1428-124d-3ebd-a2a4-80796ba7b083,1.8867924528301887E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",0485279f-397e-3f34-8679-d1c42235f890,1.564945226917058E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",0bea16eb-4460-3577-ba6d-dc0e7ad94f89,1.7857142857142856E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",136de7e5-9df3-3042-9cb7-c29a555dd5b4,5.952380952380953E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",14115d11-89ed-3c11-9383-8b86785c9a1d,1.404494382022472E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",28a3f2de-943b-3808-b3b8-2de1e23e58d5,1.8281535648994517E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",315b12c8-458b-360e-9e68-2a1c645d7183,5.952380952380953E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",31c05950-42f9-341b-9772-aca9ca89590b,1.4814814814814813E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",389c9544-e4be-3c8e-bb52-7a3c9de6344c,3.5587188612099644E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",3de1e36e-3cc3-3eea-9ab5-e2814d2bee70,1.7761989342806393E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",41576d69-2a56-33bd-a568-c678d850cd7d,5.952380952380953E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",428548e5-7358-3604-9deb-81af8f917f4b,2.9411764705882354E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",45a1d5ed-3a11-367b-8481-fa1454e44a5e,2.079002079002079E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",470968d9-813c-32af-9675-6b554ecee614,7.575757575757576E14,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",49e6b756-2603-3c01-a5b6-c8271bfa713a,9.174311926605505E10,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",53f7be3f-ec33-35e3-89ca-13c3fb1096ab,1.3245033112582781E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",6d819d27-b768-3ec0-bd28-009891e0e620,1.226993865030675E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",756d07c7-d0ea-3a0b-a4f0-e7dfb1c02bf1,1.075268817204301E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",774e0ae8-f6b2-3d34-9b9f-39bc605bf283,1.1682242990654204E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7a914e6b-7c5a-316c-aab4-333c674ef723,1.7152658662092626E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7abb5095-b896-34b2-84fa-e859bcc03a90,0.0,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7c8de615-1806-3abd-9551-357803c9690f,3.289473684210526E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7da22b63-a6d3-32db-84be-a4d505895213,1.8083182640144666E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7e2ed9cf-17ee-3182-96db-35a5cce3fd3a,9.345794392523366E10,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",7e62b926-ef36-3ede-b309-b4632ea60c17,1.8867924528301887E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",85c4b65b-1fa8-3726-96e9-d0750dd5d415,1.004016064257028E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",8772aabd-7b70-3a5c-816a-566541f2425f,9.25925925925926E8,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",8d7dbf49-cfa2-3695-ba7e-982a02ee1da7,5.988023952095808E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",972ac2fd-9e07-3188-b4a1-6ee212c23cf1,0.0,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",97a690cc-072b-3f5d-91da-4d78fd3cf0e6,4.0160642570281125E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",9a8c684a-2c1c-3123-a16f-ffcd545627fd,2.5316455696202534E12,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",9b283778-ca59-3c9f-93d9-157c3db028db,4.484304932735426E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",9b45a6d1-ce2f-31ff-bf91-7284a429e4e5,1.5455950540958268E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",9d06dc38-c004-326a-913b-14cbe5d63e8a,1.240694789081886E14,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",a1aeebdf-8d98-3990-9ad3-7c7e20e68c2c,2.5839793281653748E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",a3eafba2-4999-31ff-b2d3-a312b625eac1,1.8050541516245487E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",a54645e7-71cc-3222-ac63-62a5de5d3f27,1.0427528675703859E11,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",b2853e97-d39c-3c99-a681-044a3fba23c3,1.6366612111292963E9,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",c3633f7c-c771-3ce6-b057-8cc3f060d195,4.608294930875576E13,,
CML-IA non-baseline,5f2aef21-d525-3dac-abbd-f7db036d51f1,"World, 1990",c919fc2a-fc0c-3a23-8029-fe2044e6ca9b,0.0,,
