LCIA category,Flow,Flow property,Flow unit,Location,Factor
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,01918e03-46b5-4d15-9e48-01e3332859cc,Mass,kg,,0.949
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,024c9722-1e88-412b-8c4b-10c532be8dca,Mass,kg,,0.22
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,03599e77-3732-41ae-8d66-5e15c8bb34ba,Mass,kg,,0.611
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,0704ef18-e419-3d75-890a-6097e4aa894b,Mass,kg,,0.71
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,079339c7-49a2-3a17-9aa7-9b14b5c47560,Mass,kg,,0.986
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,08d8474a-1b6a-42e4-b509-e9684d170ea1,Volume,m3,,0.891
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,0e3139fc-4b5d-37e1-b328-2f4ae75b6482,Mass,kg,,0.416
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,0e652c80-3587-4af3-8c40-d6e6607f7ea8,Mass,kg,,0.972
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,17cbbbbd-bd78-325d-bd76-2b6fcf81faaf,Mass,kg,,0.71
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,17fe5abb-4e12-3050-b173-f1fa379c757e,Mass,kg,,0.972
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,1be19e70-468e-43dc-bfd0-f650dfb1db40,Mass,kg,,0.42
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,2b648e3c-dfe7-314d-8248-58d4e40656c1,Mass,kg,,0.949
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,31334b63-ce85-3198-94a0-01b5cdb83bf2,Energy,MJ,,0.022
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,334b9535-0044-302f-965a-26e6167e7b60,Energy,MJ,,0.0219
7f6e3a8f-d3ac-30cf-b306-88ef90e15fb7,35009b58-7a33-41aa-a15e-95b37717842b,Volume,m3,,0.891
