LCIA category,Flow,Flow property,Flow unit,Location,Factor
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,0017271e-7df5-40bc-833a-36110c1fe5d5,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,003697f1-54e9-409e-8179-23a95e99e4d7,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,05277edf-098f-3d7f-aeab-75e95a2a582e,Mass,g,,3.18
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,066872fe-7faf-4fa1-b6b7-a347c395976f,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,09257c34-f323-436a-81be-ef90e9171ed2,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,0b5a86df-2ba4-3e9a-be5c-9e35e42d0f61,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,0b7e10a8-6ca0-4a50-a39b-f2a019cb3610,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,0c150bb4-fd1a-43f8-b6c9-5dfda8dadb6c,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,0f440cc0-0f74-446d-99d6-8ff0e97a2444,Mass,g,,0.119
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,10d61f4b-01ce-4f02-8140-a0d22777b405,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,130cedc6-f6ed-4f1b-bd1e-881177f79e74,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,13331e67-6006-48c4-bdb4-340c12010036,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,13d2fabe-9282-4905-9dfc-5c859022835c,Mass,g,,0.354
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,14855254-9651-473b-92a2-1d0e4438ddbd,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,1550e897-623b-4f0a-9c90-10f88b4850e3,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,1727b41d-377e-43cd-bc01-9eaba946eccb,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,17f7e776-7934-54af-8c3c-ed0247cb697b,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,180520a0-34e8-4058-bac9-27cbbb32c527,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,18e1aef2-00e7-410d-9613-fdfb305a689e,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,198ce8e3-f05a-4bec-9f7f-325347453326,Mass,g,,1.12
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,20185046-64bb-4c09-a8e7-e8a9e144ca98,Mass,g,,0.092
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2257e9f9-f38c-494b-b99f-f49b4768b4b9,Mass,g,,0.354
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,26fd0df4-74ca-4144-b632-6e6f5f6d07b1,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2a89246a-8408-4775-a6db-7c33656f1469,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2b50f643-216a-412b-a0e5-5946867aa2ed,Mass,g,,0.119
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2ccfa703-d0fe-4d27-9220-ba5ef2e97c6e,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2d057171-f4dc-337d-aa27-33003b8f698b,Mass,g,,3.18
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2d4b8ec1-8d53-4e62-8a11-ebc45909b02e,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,2f19a0af-a516-4f89-88ba-4c6b7cd52650,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,329fc7d8-4011-4327-84e4-34ff76f0e42d,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,362acbd4-9fee-4943-9b92-4e73ef4b3387,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,3aaf9017-0d8a-42aa-9a60-cbc39e994e73,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,3ae8c924-dc92-4971-a415-4b82261842f3,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,3e129646-13b3-45a9-840a-c6b499f654b9,Mass,g,,3.18
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,3f512502-5e18-45f1-90a4-e22c93229ea2,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,41eb549e-df64-4f94-9403-b54012b99c3e,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,42eeb663-34dc-4394-8a07-e4d8e45a7e2d,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,43c700bb-0b3b-4fb1-8bd1-3d1da82b6844,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4490af97-53d7-4849-aa85-34b5a50e516b,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4574cd53-77cc-4540-827b-5736dda9c4d7,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4588adc5-e56e-443c-ade5-6645219b53cd,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,473826ae-125a-4b02-8c8e-c84322491d80,Mass,g,,0.092
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4841a0fe-c250-4a39-94a1-1bc31426c0f1,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,490b267b-f429-4d9a-ac79-224e37fb4d58,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4ab486b5-7102-4a88-a7fd-3e7b42e0e2e2,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4ba931a8-50e1-4b94-abe2-f645e93bb574,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,4d11b9d2-f8b4-413f-822f-141d7ae493d8,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,503ccbc4-8697-46e7-9a9b-beee17d4cdec,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,5189de76-6bbb-44ba-8c42-5714f1b4371f,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,53e9cd40-041a-49f1-aa70-a183caad0f37,Mass,g,,0.489
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,57c27ba7-a61a-4932-8cd5-095c88ff0245,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,59e8b3a7-3862-4388-905a-73b35b93c6d4,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,5d0058e0-ad1b-4c15-b0ff-a665bb04154f,Mass,g,,0.354
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,6054fc06-c63a-48f2-bb80-3733834167bc,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,62f3d964-9b53-4d01-9ee0-04112dcfc6d2,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,6a7e5863-714c-4dd4-9fbc-0d92b8f67e93,Mass,g,,3.18
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,6b18294b-01e0-4bba-afa5-c5a0fb636b53,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,6bb60b06-5b1f-4d8c-9782-e18a7f11bc5c,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,6dc1b46f-ee89-4495-95c4-b8a637bcd6cb,Mass,g,,0.092
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,70d467b6-115e-43c5-add2-441de9411348,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,736f52e8-9703-4076-8909-7ae80a7f8005,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,751d9555-8e2e-30e8-9c64-dc1b09681bba,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,75a4db8c-cc6c-4da5-a511-cf68acdad348,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,76b09afe-52b9-4ecc-b97a-00b49ad8ed1a,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,77357947-ccc5-438e-9996-95e65e1e1bce,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,7ea403ad-aba6-4f89-843f-41266477064f,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,80a0931d-d592-400a-8314-d85bdc5dbccf,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,81305cda-63f1-4c1a-99c6-2c2568550ec4,Mass,g,,0.092
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,8494ed3c-0416-4aa5-b100-51a2b2bcadbd,Mass,g,,0.119
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,Mass,g,,0.119
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,89b48ac9-f3ea-3c38-b776-aac911237361,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,8d33cd5f-c365-44b8-bb70-a211d5bb15dd,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9115356e-a534-4329-9ec6-d9208720241b,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,91955aba-6ebc-4413-9342-f0298860b4aa,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,921a8f84-63fd-4d1c-81be-bce6bd840e13,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,930e0aba-b5e3-426e-a182-bfb2ae961bc4,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,93505265-caec-3681-befa-b5f9544197a0,Mass,g,,3.18
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,946c1ab0-3308-466a-8c56-54182159a3c6,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,961ccd56-2eee-4f57-bb18-fc4362b49000,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,996829cc-2d40-418a-beda-7c50399952f9,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9990b51b-7023-4700-bca0-1a32ef921f74,Mass,g,,0.119
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9a98be81-7711-4a1b-adc0-8e65acf05d62,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9b8188d5-294f-4ea5-aeda-4e572490a51e,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9caf6b8a-03ae-478b-a6a0-d8423b0cd16a,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9d0b18e8-484d-4d28-bca4-2db8023def45,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9f5bfac4-cbb6-4b38-afb9-cf563fc5ca15,Mass,g,,0.32
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,9fb048e8-b1c4-4b1a-b536-5467d511f75a,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,a87680bc-ecde-471a-88bb-6bc7482a62cf,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,a8fea8cf-9b09-49fc-aa58-5a732494a2a0,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,ad62c648-1af8-4805-bbfb-64c6361eb9f6,Mass,g,,2.33
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,ae70ca6c-807a-482b-9ddc-e449b4893fe3,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,aedea697-930a-4a0e-9e4f-b9c369aa9a33,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,afd6d670-bbb0-4625-9730-04088a5b035e,Mass,g,,0.092
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b0c3054b-6d71-42b1-8575-704c4d049180,Mass,g,,0.354
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b101cae3-a323-4b8a-8cc8-43d305b6e2ff,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b1fca66f-8e83-469a-a7b5-018e14d5d545,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b2631209-8374-431e-b7d5-56c96c6b6d79,Mass,g,,7.29
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b285ccbd-7703-39d9-9f66-20451f18d99f,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b2c8d9ab-da12-445f-bf52-eeca64a96fd6,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b3cfad3f-b7da-490b-a491-8507a1bb7c4b,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b4f5586e-4589-4482-bfc7-5efdf9bcbf19,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b56b70b8-69d4-4037-b7a2-bb83a01cd80a,Mass,g,,1.12
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b61057a3-a0bc-4158-882e-b819c4797419,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b7e78e2a-dff8-49e8-b72c-c9157183860d,Mass,g,,0.0443
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,b9291c72-4b1d-4275-8068-4c707dc3ce33,Mass,g,,0.237
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,bc069d24-fbbd-4c05-8b6e-4089dc8249ae,Mass,g,,0.986
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,bcac684a-8868-4cd3-9063-3275dc831f91,Mass,g,,0.354
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,be10dd54-eb4d-48ae-9e14-7d79ce8b170d,Mass,g,,0.05
f4cb202c-cdad-3b35-bd3e-a7ff88d57f1f,be437c78-bc3a-4ccc-bdf3-9129d143a891,Mass,g,,0.05
