LCIA category,Flow,Flow property,Flow unit,Location,Factor
f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,52db6bae-e4ff-32a8-8bce-92214ec88f1a,Volume,m3,,2500.0
f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,59866d0b-d253-3cb3-8ce6-e909fd91dede,Mass,kg,,1.0
f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,61600b44-7753-36dd-a5e9-81cb1a1b0004,Volume,m3,,5400.0
f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,adb4b590-7fb2-47b6-84e7-d4746a94c7b5,Volume,m3,,5400.0
f0deb3a9-1782-3e2d-9d4b-8a3ecf39835b,f6df5030-8e06-4276-bfeb-219db8dab104,Volume,m3,,2500.0
